timeindex,acaes_SN,hydrogen_SN,li-ion_SN,phs_SN,redox_SN,tes_SN
2050-01-02 07:00:00+00:00,2500.0,0.0,5086.25,600.0,153.45,0.0
2050-01-02 08:00:00+00:00,2395.7335,0.0,5086.25,600.0,153.45,0.0
2050-01-02 09:00:00+00:00,2395.7335,0.0,4717.6329,491.20418,153.45,0.0
2050-01-02 10:00:00+00:00,1977.7294,0.0,4405.3239,521.0684,153.45,0.0
2050-01-02 11:00:00+00:00,1559.7253,0.0,4306.0852,551.0286,153.45,0.0
2050-01-02 12:00:00+00:00,1559.7253,0.0,3973.5757,569.84785,153.45,0.0
2050-01-02 13:00:00+00:00,1161.2233,0.0,3973.5757,600.0,153.45,0.0
2050-01-02 14:00:00+00:00,743.21918,0.0,3903.1694,491.68406,101.46142,0.0
2050-01-02 15:00:00+00:00,325.21508,0.0,3666.3461,522.02817,49.472839,0.0
2050-01-02 16:00:00+00:00,325.21508,0.0,2915.0799,413.90419,49.472839,0.0
2050-01-02 17:00:00+00:00,0.0,0.0,2099.2672,434.84709,49.472839,0.0
2050-01-02 18:00:00+00:00,0.0,0.0,2099.2672,326.91506,49.472839,0.0
2050-01-02 19:00:00+00:00,0.0,0.0,2099.2672,312.12795,49.472839,0.0
2050-01-02 20:00:00+00:00,0.0,0.0,2099.2672,342.95194,49.472839,0.0
2050-01-02 21:00:00+00:00,0.0,0.0,2099.2672,373.87191,49.472839,0.0
2050-01-02 22:00:00+00:00,0.0,0.0,2099.2672,404.88785,49.472839,0.0
2050-01-02 23:00:00+00:00,0.0,0.0,1796.1215,297.43571,49.472839,0.0
2050-01-03 00:00:00+00:00,0.0,0.0,1364.3913,190.07955,49.472839,0.0
2050-01-03 01:00:00+00:00,0.0,0.0,944.87632,82.833906,49.472839,0.0
2050-01-03 02:00:00+00:00,0.0,0.0,410.17747,114.26285,49.472839,0.0
2050-01-03 03:00:00+00:00,0.0,0.0,230.79516,7.2382645,0.0,0.0
2050-01-03 04:00:00+00:00,0.0,0.0,230.79516,38.888264,0.0,0.0
2050-01-03 05:00:00+00:00,0.0,0.0,230.79516,70.648789,0.0,0.0
2050-01-03 06:00:00+00:00,0.0,0.0,230.79516,102.51984,0.0,0.0
2050-01-03 07:00:00+00:00,0.0,0.0,230.79516,5.6769627,0.0,0.0
2050-01-03 08:00:00+00:00,0.0,0.0,224.67784,0.0,0.0,0.0
2050-01-03 09:00:00+00:00,0.0,0.0,224.67784,0.0,0.0,0.0
2050-01-03 10:00:00+00:00,0.0,0.0,224.67784,0.0,0.0,0.0
2050-01-03 11:00:00+00:00,0.0,0.0,224.67784,32.423676,0.0,0.0
2050-01-03 12:00:00+00:00,0.0,0.0,224.67784,0.0,0.0,0.0
2050-01-03 13:00:00+00:00,0.0,0.0,224.67784,0.0,0.0,0.0
2050-01-03 14:00:00+00:00,0.0,0.0,224.67784,32.755251,0.0,0.0
2050-01-03 15:00:00+00:00,0.0,0.0,224.67784,0.0,0.0,0.0
2050-01-03 16:00:00+00:00,0.0,0.0,224.67784,0.0,0.0,0.0
2050-01-03 17:00:00+00:00,0.0,0.0,224.67784,0.0,0.0,0.0
2050-01-03 18:00:00+00:00,0.0,0.0,224.67784,0.0,0.0,0.0
2050-01-03 19:00:00+00:00,0.0,0.0,224.67784,4.2273035,0.0,0.0
2050-01-03 20:00:00+00:00,0.0,0.0,224.67784,37.645706,0.0,0.0
2050-01-03 21:00:00+00:00,0.0,0.0,224.67784,71.174634,0.0,0.0
2050-01-03 22:00:00+00:00,0.0,0.0,224.67784,104.81409,0.0,0.0
2050-01-03 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 01:00:00+00:00,0.0,0.0,0.0,33.999227,0.0,0.0
2050-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 04:00:00+00:00,0.0,0.0,0.0,34.415397,0.0,0.0
2050-01-04 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-05 21:00:00+00:00,0.0,0.0,0.0,40.112386,0.0,0.0
2050-01-05 22:00:00+00:00,0.0,0.0,0.0,82.019165,0.0,0.0
2050-01-05 23:00:00+00:00,0.0,0.0,0.0,124.14035,0.0,0.0
2050-01-06 00:00:00+00:00,179.78262,0.0,0.0,166.47594,0.0,0.0
2050-01-06 01:00:00+00:00,484.92561,0.0,29.795561,208.9964,0.0,0.0
2050-01-06 02:00:00+00:00,790.06861,0.0,780.34319,251.70174,28.677407,0.0
2050-01-06 03:00:00+00:00,1095.2116,0.0,1530.8908,294.59196,70.268271,0.0
2050-01-06 04:00:00+00:00,1399.7628,0.0,2281.4385,337.66705,70.268271,0.0
2050-01-06 05:00:00+00:00,1704.9058,0.0,2834.6071,380.92702,70.268271,0.0
2050-01-06 06:00:00+00:00,2010.0488,0.0,3585.1547,424.37187,111.85914,0.0
2050-01-06 07:00:00+00:00,2315.1918,0.0,4335.7024,468.00158,153.45,0.0
2050-01-06 08:00:00+00:00,2315.1918,0.0,4335.7024,511.81618,153.45,0.0
2050-01-06 09:00:00+00:00,2424.4953,0.0,5086.25,555.81565,153.45,0.0
2050-01-06 10:00:00+00:00,2500.0,0.0,5086.25,600.0,153.45,0.0
2050-01-06 11:00:00+00:00,2081.9959,0.0,5018.0702,515.6233,153.45,0.0
2050-01-06 12:00:00+00:00,1672.0164,0.0,4311.6758,421.61333,153.45,0.0
2050-01-06 13:00:00+00:00,1254.0123,0.0,3495.8631,327.78825,101.46142,0.0
2050-01-06 14:00:00+00:00,1254.0123,0.0,3495.8631,372.7121,101.46142,0.0
2050-01-06 15:00:00+00:00,836.00819,0.0,2680.0505,279.25676,49.472839,0.0
2050-01-06 16:00:00+00:00,418.0041,0.0,1864.2379,185.9863,0.0,0.0
2050-01-06 17:00:00+00:00,0.0,0.0,1615.7529,92.90071,0.0,0.0
2050-01-06 18:00:00+00:00,0.0,0.0,1615.7529,0.0,0.0,0.0
2050-01-06 19:00:00+00:00,0.0,0.0,1615.7529,45.84823,0.0,0.0
2050-01-06 20:00:00+00:00,0.0,0.0,1615.7529,91.881336,0.0,0.0
2050-01-06 21:00:00+00:00,0.0,0.0,1615.7529,138.09932,0.0,0.0
2050-01-06 22:00:00+00:00,0.0,0.0,918.59388,183.76779,0.0,0.0
2050-01-06 23:00:00+00:00,0.0,0.0,346.82277,91.791455,0.0,0.0
2050-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 01:00:00+00:00,0.0,0.0,314.08947,46.897341,0.0,0.0
2050-01-07 02:00:00+00:00,0.0,0.0,694.45533,93.919414,0.0,0.0
2050-01-07 03:00:00+00:00,0.0,0.0,901.87138,141.06622,0.0,0.0
2050-01-07 04:00:00+00:00,0.0,0.0,609.90493,91.167797,0.0,0.0
2050-01-07 05:00:00+00:00,0.0,0.0,609.90493,0.0,0.0,0.0
2050-01-07 06:00:00+00:00,0.0,0.0,609.90493,0.0,0.0,0.0
2050-01-07 07:00:00+00:00,0.0,0.0,161.36837,0.0,0.0,0.0
2050-01-07 08:00:00+00:00,0.0,0.0,161.36837,47.770463,0.0,0.0
2050-01-07 09:00:00+00:00,0.0,0.0,161.36837,95.665658,0.0,0.0
2050-01-07 10:00:00+00:00,0.0,0.0,161.36837,143.68558,0.0,0.0
2050-01-07 11:00:00+00:00,0.0,0.0,161.36837,68.292932,0.0,0.0
2050-01-07 12:00:00+00:00,0.0,0.0,0.0,8.587935,0.0,0.0
2050-01-07 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 14:00:00+00:00,0.0,0.0,0.0,48.518853,0.0,0.0
2050-01-07 15:00:00+00:00,0.0,0.0,0.0,97.162438,0.0,0.0
2050-01-07 16:00:00+00:00,0.0,0.0,0.0,7.3666896,0.0,0.0
2050-01-07 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 21:00:00+00:00,0.0,0.0,0.0,49.391975,0.0,0.0
2050-01-07 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-07 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-08 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-09 17:00:00+00:00,0.0,0.0,0.0,52.936399,0.0,0.0
2050-01-09 18:00:00+00:00,58.856073,0.0,0.0,107.2236,0.0,0.0
2050-01-09 19:00:00+00:00,363.99906,0.0,61.25924,161.60554,0.0,0.0
2050-01-09 20:00:00+00:00,669.14205,0.0,811.80687,216.08222,28.677407,0.0
2050-01-09 21:00:00+00:00,974.28505,0.0,1562.3545,270.65363,28.677407,0.0
2050-01-09 22:00:00+00:00,1279.428,0.0,2312.9021,325.31977,70.268271,0.0
2050-01-09 23:00:00+00:00,1584.571,0.0,3063.4498,380.08064,111.85914,0.0
2050-01-10 00:00:00+00:00,1889.714,0.0,3813.9974,434.93625,153.45,0.0
2050-01-10 01:00:00+00:00,2194.857,0.0,4446.293,489.87468,153.45,0.0
2050-01-10 02:00:00+00:00,2500.0,0.0,4810.0307,544.89593,153.45,0.0
2050-01-10 03:00:00+00:00,2500.0,0.0,5086.25,600.0,153.45,0.0
2050-01-10 04:00:00+00:00,2149.1197,0.0,5086.25,600.0,153.45,0.0
2050-01-10 05:00:00+00:00,1731.1156,0.0,4270.4374,516.70565,103.97716,0.0
2050-01-10 06:00:00+00:00,1313.1115,0.0,3454.6247,433.49411,51.98858,0.0
2050-01-10 07:00:00+00:00,895.10743,0.0,2638.8121,350.3654,0.0,0.0
2050-01-10 08:00:00+00:00,836.00819,0.0,1822.9994,267.31951,0.0,0.0
2050-01-10 09:00:00+00:00,418.0041,0.0,1007.1868,184.35644,0.0,0.0
2050-01-10 10:00:00+00:00,0.0,0.0,218.45402,101.47619,0.0,0.0
2050-01-10 11:00:00+00:00,0.0,0.0,218.45402,18.67876,0.0,0.0
2050-01-10 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-10 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-10 14:00:00+00:00,0.0,0.0,0.0,56.015097,0.0,0.0
2050-01-10 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-10 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-10 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-10 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-10 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-10 20:00:00+00:00,0.0,0.0,1.5312034,56.51202,0.0,0.0
2050-01-10 21:00:00+00:00,0.0,0.0,19.904279,113.10686,0.0,0.0
2050-01-10 22:00:00+00:00,0.0,0.0,263.7388,169.78452,0.0,0.0
2050-01-10 23:00:00+00:00,0.0,0.0,803.03982,226.545,0.0,0.0
2050-01-11 00:00:00+00:00,0.0,0.0,1357.2283,283.3883,0.0,0.0
2050-01-11 01:00:00+00:00,0.0,0.0,1942.3713,340.26547,0.0,0.0
2050-01-11 02:00:00+00:00,0.0,0.0,2588.4028,397.17649,0.0,0.0
2050-01-11 03:00:00+00:00,0.0,0.0,3184.299,454.12138,0.0,0.0
2050-01-11 04:00:00+00:00,0.0,0.0,3623.2571,511.10013,0.0,0.0
2050-01-11 05:00:00+00:00,0.0,0.0,3555.1969,429.54867,0.0,0.0
2050-01-11 06:00:00+00:00,0.0,0.0,3327.4657,348.03108,0.0,0.0
2050-01-11 07:00:00+00:00,0.0,0.0,2511.6531,405.11141,0.0,0.0
2050-01-11 08:00:00+00:00,0.0,0.0,1841.0833,353.08019,0.0,0.0
2050-01-11 09:00:00+00:00,0.0,0.0,1590.9026,271.66418,0.0,0.0
2050-01-11 10:00:00+00:00,0.0,0.0,1401.5514,190.28204,0.0,0.0
2050-01-11 11:00:00+00:00,0.0,0.0,1227.9247,108.93375,0.0,0.0
2050-01-11 12:00:00+00:00,0.0,0.0,978.45584,27.619327,0.0,0.0
2050-01-11 13:00:00+00:00,0.0,0.0,162.64319,23.895474,0.0,0.0
2050-01-11 14:00:00+00:00,0.0,0.0,162.64319,81.212838,0.0,0.0
2050-01-11 15:00:00+00:00,0.0,0.0,162.64319,0.0,0.0,0.0
2050-01-11 16:00:00+00:00,0.0,0.0,0.0,23.692304,0.0,0.0
2050-01-11 17:00:00+00:00,0.0,0.0,0.0,81.111253,0.0,0.0
2050-01-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-11 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-11 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-11 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-11 22:00:00+00:00,58.856073,0.0,0.0,57.588258,0.0,0.0
2050-01-11 23:00:00+00:00,363.99906,0.0,394.12616,115.21038,0.0,0.0
2050-01-12 00:00:00+00:00,669.14205,0.0,1144.6738,172.86636,0.0,0.0
2050-01-12 01:00:00+00:00,974.28505,0.0,1895.2214,230.52161,0.0,0.0
2050-01-12 02:00:00+00:00,1279.428,0.0,2645.7691,288.17612,28.677407,0.0
2050-01-12 03:00:00+00:00,1584.571,0.0,3396.3167,345.8299,70.268271,0.0
2050-01-12 04:00:00+00:00,1889.714,0.0,4146.8643,403.48295,111.85914,0.0
2050-01-12 05:00:00+00:00,2194.857,0.0,4897.412,461.13526,153.45,0.0
2050-01-12 06:00:00+00:00,2500.0,0.0,5086.25,518.78684,153.45,0.0
2050-01-12 07:00:00+00:00,2500.0,0.0,5086.25,437.87362,153.45,0.0
2050-01-12 08:00:00+00:00,2500.0,0.0,5086.25,356.95967,153.45,0.0
2050-01-12 09:00:00+00:00,2500.0,0.0,5086.25,276.04499,153.45,0.0
2050-01-12 10:00:00+00:00,2500.0,0.0,5086.25,195.12957,153.45,0.0
2050-01-12 11:00:00+00:00,2500.0,0.0,5086.25,252.77748,153.45,0.0
2050-01-12 12:00:00+00:00,2500.0,0.0,5086.25,171.8606,153.45,0.0
2050-01-12 13:00:00+00:00,2500.0,0.0,5086.25,196.49541,153.45,0.0
2050-01-12 14:00:00+00:00,2500.0,0.0,5086.25,254.14112,153.45,0.0
2050-01-12 15:00:00+00:00,2500.0,0.0,5086.25,311.7861,153.45,0.0
2050-01-12 16:00:00+00:00,2500.0,0.0,5086.25,369.43035,153.45,0.0
2050-01-12 17:00:00+00:00,2500.0,0.0,5086.25,427.07386,153.45,0.0
2050-01-12 18:00:00+00:00,2500.0,0.0,5086.25,484.71664,153.45,0.0
2050-01-12 19:00:00+00:00,2500.0,0.0,5086.25,542.35869,153.45,0.0
2050-01-12 20:00:00+00:00,2500.0,0.0,5086.25,600.0,153.45,0.0
2050-01-12 21:00:00+00:00,2090.0205,0.0,4869.5743,519.07651,153.45,0.0
2050-01-12 22:00:00+00:00,1672.0164,0.0,4053.7617,438.1523,101.46142,0.0
2050-01-12 23:00:00+00:00,1254.0123,0.0,3237.949,357.22734,51.98858,0.0
2050-01-13 00:00:00+00:00,836.00819,0.0,2422.1364,276.30166,0.0,0.0
2050-01-13 01:00:00+00:00,418.0041,0.0,1606.3238,195.35943,0.0,0.0
2050-01-13 02:00:00+00:00,0.0,0.0,790.51111,114.40065,0.0,0.0
2050-01-13 03:00:00+00:00,0.0,0.0,0.0,33.425326,0.0,0.0
2050-01-13 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-13 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-13 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-13 07:00:00+00:00,0.0,0.0,0.0,10.273069,0.0,0.0
2050-01-13 08:00:00+00:00,0.0,0.0,0.0,67.779079,0.0,0.0
2050-01-13 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-13 10:00:00+00:00,0.0,0.0,0.0,57.472917,0.0,0.0
2050-01-13 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-13 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-13 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-13 14:00:00+00:00,0.0,0.0,0.0,57.406732,0.0,0.0
2050-01-13 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-13 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-13 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-13 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-13 19:00:00+00:00,0.0,0.0,0.0,57.324001,0.0,0.0
2050-01-13 20:00:00+00:00,58.856073,0.0,0.0,114.63146,0.0,0.0
2050-01-13 21:00:00+00:00,363.99906,0.0,539.5372,171.92236,0.0,0.0
2050-01-13 22:00:00+00:00,669.14205,0.0,1290.0848,229.19673,0.0,0.0
2050-01-13 23:00:00+00:00,974.28505,0.0,2040.6325,286.45454,28.677407,0.0
2050-01-14 00:00:00+00:00,1279.428,0.0,2791.1801,343.69581,70.268271,0.0
2050-01-14 01:00:00+00:00,1584.571,0.0,3541.7277,400.9039,111.85914,0.0
2050-01-14 02:00:00+00:00,1889.714,0.0,4292.2754,458.07881,153.45,0.0
2050-01-14 03:00:00+00:00,2194.857,0.0,4989.0035,515.22053,153.45,0.0
2050-01-14 04:00:00+00:00,2500.0,0.0,5086.25,572.32907,153.45,0.0
2050-01-14 05:00:00+00:00,2399.5906,0.0,4918.8167,490.84037,153.45,0.0
2050-01-14 06:00:00+00:00,2399.5906,0.0,4871.9539,409.31848,153.45,0.0
2050-01-14 07:00:00+00:00,1981.5865,0.0,4589.3192,408.27307,153.45,0.0
2050-01-14 08:00:00+00:00,1563.5824,0.0,3773.5066,326.68482,122.29184,0.0
2050-01-14 09:00:00+00:00,1145.5783,0.0,2957.694,245.06339,70.303263,0.0
2050-01-14 10:00:00+00:00,727.57417,0.0,2141.8813,163.40877,18.314683,0.0
2050-01-14 11:00:00+00:00,309.57007,0.0,1326.0687,81.720977,0.0,0.0
